opis;klasa
"temat: pas drogowy - jezdnia
dzielnica: krzyki
opis miejsca: pas drogowy ulicy vivaldiego- od zjazdu z buforowej do osiedla maestro
opis: prosze o oczyszczenie pasa drogowego oraz parkingow wzdluz ulicy vivaldiego z zalegajacego piachu i blota";Sprzatanie miasta
"temat: pas drogowy – kosze
dzielnica: psie pole
opis miejsca: al. kasprowicza, na wysokosci numeru kasprowicza 1-5, peron przystanku autobusowego nr 23131
opis: uszkodzony kosz uliczny.";Sprzatanie miasta
"temat: pas drogowy – kosze
dzielnica: psie pole
opis miejsca: ul. soltysowicka, kierunek od ul. koszarowej do al. poprzecznej, peron przystanku autobusowego 23727
opis: otwarty kosz uliczny.";Sprzatanie miasta
"temat: przepelnienie pojemnika
odpady: papier i tektura
pojemniki: pojemniki 60-1100 l
opis: kontener na odpady - makulatura jest przepelniony. dodatkowo za kontenerem rowniez znajduja sie kartony. kontener nie miesci sie w oslonie. prosze o pilna interwencje.";Wywoz odpadow
"temat: brak odbioru odpadow zgodnie z harmonogramem
odpady: tworzywa sztuczne, metale, opakowania wielomaterialowe
pojemniki: pojemniki 60-1100 l
opis: nie oprozniony pojemnik z tworzywami sztucznymi 8.03.2019, 11.03.2019, 13.03.2019";Wywoz odpadow
"temat: brak odbioru odpadow zgodnie z harmonogramem
odpady: tworzywa sztuczne, metale, opakowania wielomaterialowe
pojemniki: worki
opis: 6 marca nie zostaly odebrane odpady zolte (tworzywa). smieci zalegaja. pozdrawiam.";Wywoz odpadow
"temat: brak odbioru odpadow zgodnie z harmonogramem
odpady: odpady zielone
pojemniki: worki
opis: 11 marca odpady zielone nie zostaly wywiezione, zalega 10 workow. pozdrawiam.";Wywoz odpadow
"temat: uszkodzenie pojemnika – koniecznosc wymiany
odpady: zmieszane odpady komunalne
pojemniki: pojemnik 60l
opis: witam!
u zbiegu ulic kuznicza 3 a rynek 42-43 otwarte jest pojemnik na smieci tzw. foka
pozdrawiam";Sprzatanie miasta
"temat: tereny zewnetrzne – chodniki
dzielnica: srodmiescie
opis miejsca: ubytek kostki na chodniku przed wejsciem do budynku
opis: ubytek kostki przy kratce telekomu";Sprzatanie miasta
"temat: przepelnienie pojemnika
odpady: odpady ze szkla
pojemniki: pojemniki 60-1100 l
opis: chcialbym prosic o czestsze przyjezdzanie po szklo, a mianowicie raz w tygodniu, a nie raz na dwa tygodnie.
w przypadku potrzebnej wiekszej ilosci informacji prosze dzwonic pod podany numer.
pozdrawiam";Wywoz odpadow
"temat: pas drogowy – kosze
dzielnica: fabryczna
opis miejsca: ul. graniczna kierunek od ronda zolnierzy radiotechnikow do ul. przybyly, strona prawa, chodnik przy rondzie radiotechnikow
opis: oderwany kosz uliczny.";Sprzatanie miasta
"temat: zamien pojemnik na worek
odpady: tworzywa sztuczne, metale, opakowania wielomaterialowe
pojemniki: worek 120l
opis: prosze o zabranie kubla na plastiki, a w zamian za to pozostawienie zoltych workow.";Pojemniki/worki na odpady
"temat: pas drogowy – kosze
dzielnica: fabryczna
opis miejsca: ul. grabiszynska kierunek centrum, przystanek tramwajowy nr 11608 przy skrzyzowaniu z ul. fiolkowa
opis: przewrocony kosz uliczny.";Sprzatanie miasta
"temat: brak worka na odpady
odpady: odpady zielone
pojemniki: worek 120l
opis: worki   1000 szt.     dot.g.polbina 1c,1d-h";Pojemniki/worki na odpady
"temat: brak odbioru odpadow zgodnie z harmonogramem
odpady: zmieszane odpady komunalne
pojemniki: pojemniki 60-1100 l
opis: w imieniu wm fiolkowa informuje o skandalicznej sytuacji jaka ma miejsce przy ul. fiolkowej. ekipa odbierajaca odpady notorycznie i nagminnie podjezdza pod oslone, otwiera ja i jedzie dalej nie zabierajac smieci. sytuacja powtarza sie od kilku miesiecy. w zwiazku z brakiem odbioru zgodnie z harmonogramem w oslonie jest brudno, prosze o uprzatniecie i pouczenie firmy odbierajacej odpady o spoczywajacych na niej obowiazkach.";Wywoz odpadow
"temat: pas drogowy - jezdnia
dzielnica: psie pole
opis miejsca: witam.prosze o zabranie smieci - workow,kartonow- z ul.grawerskiej na wysokosci nr 89.
sa to pozostalosci po wywiezieniu kontenera na odpady wielkogabarytowe,ktory zostal postawiony na drodze prywatnej!! dotyczy siegacza-drogi ul.grawerska 80-88. akt prawny do posiadania wlasnosci do tej drogi do wgladu na panstwa zyczenie..prosze o niepozostawianie w przyszlosci kontenerow w w/w miejscu.
opis: pozostawione smieci po zabraniu kontenera wielkogabarytowego na prywatnej drodze";Sprzatanie miasta
"temat: inne
opis miejsca: pobocze drogi, teren niezabudowany.
opis: pozostawiona na poboczu drogi lodowka.";Sprzatanie miasta
"temat: brak pojemnika na odpady
odpady: zmieszane odpady komunalne
pojemniki: pojemnik 240l
opis: brak wszystkich pojemnikow na odpady (segregacja) nowa deklaracja ,";Pojemniki/worki na odpady
"temat: inne
opis miejsca: pobocze drogi, teren niezabudowany, na wysokosci parku pawlowickiego.
opis: na poboczu drogi pozostawiona toaleta.";Sprzatanie miasta
"temat: brak odbioru odpadow zgodnie z harmonogramem
odpady: odpady zielone
pojemniki: worki
opis: brak wywozu odpadow zielonych, worki oraz choinki zalegaja przy oslonie smietnikowej ponad tydzien. oslona znajduje sie przy ul. poswieckiej 22c.";Wywoz odpadow
"temat: brak worka na odpady
odpady: odpady zielone
pojemniki: worek 120l
opis: prosze o dostarczenie do biura sm jedynki 200 szt. workow na odpady zielone";Pojemniki/worki na odpady
"temat: dzikie wysypiska
dzielnica: fabryczna
opis miejsca: 2 miejsca: plac przy skrzyzowaniu ul starogajowej z przesiecka (wyrzucona kanapa) oraz wzdluz drogi dojazdowej bo zbiornika retencyjnego, droga biegnie pomiedzy powyzszym placem a nieruchomoscia przy ul przesieckiej 45 (wyrzucone materace)
opis: 2 miejsca: plac przy skrzyzowaniu ul starogajowej z przesiecka (wyrzucona kanapa) oraz wzdluz drogi dojazdowej bo zbiornika retencyjnego, droga biegnie pomiedzy powyzszym placem a nieruchomoscia przy ul przesieckiej 45 (wyrzucone materace)";Sprzatanie miasta
"temat: inne
opis miejsca: zlozone odpady zielone przy drzewie znajdujacym sie na przeciwko oslony smietnikowej
opis: witam,
bardzo prosze o odbior odpadow zielonych, ktore zalegaja od ok 2 tygodni na terenie nieruchomosci. nadmienie, iz planowany w harmonogramie odbior przypadal na 11.03.2019r. bardzo prosze o interwencje. w zalaczeniu przedkladam fotografie.";Wywoz odpadow
"temat: przepelnienie pojemnika
odpady: odpady ze szkla
pojemniki: pojemniki 60-1100 l
opis: na wniosek wm altanowa 11 w zwiazku z notorycznie przepelnionym pojemnikiem prosze o czestszy odbior odpadow ze szkla lub wymiane pojemnika na wiekszy.";Wywoz odpadow
"temat: przepelnienie pojemnika
odpady: papier i tektura
pojemniki: pojemniki/dzwony do zbiorki selektywnej
opis: dzien dobry,
od 2-3 dni odpady papieru i tektury mowiac doslownie nie mieszcza sie juz w miejscu gromadzenia odpadow (zdjecia).
pozdrawiam 
kamil banaszkiewicz";Wywoz odpadow
"temat: tereny zewnetrzne – chodniki
dzielnica: stare miasto
opis miejsca: przed klatka schodowa
opis: wm prosi o przyciecie zywoplotu przed budynkiem bardzo nisko (120cm). oraz przyciac wierzbe dosyc mocno poniewaz kladzie sie na ulicy i nie m przejscia.";Sprzatanie miasta
"temat: tereny zewnetrzne – inne
dzielnica: krzyki
opis miejsca: teren wokol nieczynnego pawilonu sklepowego, rog prudnickiej z hubska
hubska 80
nr dzialki 81/9
arkusz map 28
obreb poludnie
opis: dookola pawilonu walaja sie stosy butelek,smieci, kapsli, niedopalkow, polki sklepowe, kawalki plyt pazdzierz., ubrania itp.
czy na prawde od pol nikt nie jest w stanie tego posprzatac?";Sprzatanie miasta
"temat: inne
opis: dzien dobry.
prosze o wyslanie informacji o oplacie 2019 roku - druku - moze byc skan mailem.
pozdrawiam
antoni biela";Inne
"temat: tereny zewnetrzne – inne
dzielnica: fabryczna
opis miejsca: ulica bolkowska. nie mozna wpisac dokladnie adresu w aplikacji na stronie www. okolice stacji wroclaw mikolajow dzialka 5/2 wyjscie w kierunku ulicy jaworskiej/
opis: opis miejsca: nowo wybudowany skwer , teren przy wyjsciu ze stacji mikolajow w kierunku ul. jaworskiej i biurowcow b.garden. 
opis: caly pas zieleni jest zanieczyszczony smieciami. skwer to doslownie wysypisko. podany adres jest zgodny w zakresie ulicy , nie ma mozliwosci wyboru miejsca na mapie , a skwer nie ma nr adresowego.
dzialka 5/2";Sprzatanie miasta
"temat: brak odbioru odpadow zgodnie z harmonogramem
odpady: tworzywa sztuczne, metale, opakowania wielomaterialowe
pojemniki: worki
opis: nadal nie zostaly zabrane worki z tworzywami z mojej posesji ul.birmanska 7-7a. wczoraj dzwonilam i pani (nie zapisalam nazwiska) przyjela zgloszenie i obiecala ze worki zostana zabrane. to juz kolejny raz kiedy nie zabrano odpadow zgodnie z harmonogramem. nie wywiazywanie sie z obowiazku odbioru smieci spowoduje ze bede sie odwolywac do urzedu miasta, poniewaz powtarza sie to notorycznie. dzisiaj byl termin odbioru odpadow zielonych i rowniez nie zostaly zabrane worki, ktore stoja od zeszlego tyg. bo wtedy tez nie byly zebrane.";Wywoz odpadow
"temat: brak odbioru odpadow zgodnie z harmonogramem
odpady: tworzywa sztuczne, metale, opakowania wielomaterialowe
pojemniki: worki
opis: tworzywa i odpady zielone notorycznie nie sa zabierane mimo wystawienia dzien wczesniej. jak sytuacja bedzie sie powtarzac, wezme te smieci i zawioze do panstwa siedziby";Wywoz odpadow
"temat: pas drogowy – zielence
dzielnica: psie pole
opis miejsca: skwer przy odrze, przy przystanku tramwajowym pelen smieci i butelek. przydalyby sie tam smietniki.
opis: skwer przy odrze, przy przystanku tramwajowym pelen smieci i butelek. przydalyby sie tam smietniki.";Sprzatanie miasta
"temat: przepelnienie pojemnika
odpady: zmieszane odpady komunalne
pojemniki: pojemniki 60-1100 l
opis: dzien dobry,
w dnu wczorajszym przy mgo ulica aleksandra kotsisa 21 mieszkancy czyscili piwnice i pomieszali wszystkie frakcje w chwili obecna sa duze przepelnienia pojemnikow oraz zmieszane frakcje. na wskazanej lokalizacji rowniez zostala wyniesiona spora ilosc gabarytow. prosze o przekazanie do firmy alba aby smieciarka odbierajace odpady zmieszane odebrala wszystkie frakcje oraz w miare mozliwosci odebrala gabaryty.";Wywoz odpadow
"temat: dzikie wysypiska
dzielnica: fabryczna
opis miejsca: w sasiedztwie mojego domu na przesieckiej 45, na dzialce miasta na przy skrzyzowaniu ulicy przesieckiej i starogajowej, ktos wyrzucil stare materace i stara kanape (na tej dzialce zwykle podstawiany jest kontener - w miejscu kontenera lezy ta kanapa, kikadziesiat metrow dalej materace - w drugim rogu tej dzialki).
opis: w sasiedztwie mojego domu na przesieckiej 45, na dzialce miasta przy skrzyzowaniu ulicy przesieckiej i starogajowej, ktos wyrzucil stare materace i stara kanape (na tej dzialce zwykle podstawiany jest kontener na gabaryty - w miejscu kontenera lezy kanapa, kikadziesiat metrow dalej materace - w drugim rogu tej dzialki).";Sprzatanie miasta
"temat: brak odbioru odpadow zgodnie z harmonogramem
odpady: zmieszane odpady komunalne
pojemniki: pojemniki 60-1100 l
opis: w dniu 15 marca 2019 w godz nocnych ok 3 rano wykonawca wpo alba w trakcie odbioru odpadow zmieszanych potracila pojemnik, w ktorym znajduje sie zuzyty olej z dzialalnosci gospodarczej, ten olej wylal sie na chodnik oraz nasze zaplecze. owa sytuacja nie jest pierwsza. po kazdym odbiorze odpadow zmieszanych mamy zaplecze do sprzatania, albo do naprawy np. drzwi. w dniu dzisiejszym nasi pracownicy zabezpieczyli to miejsce i w obawie, ze ktos przechodzac chodnikiem moglby np. zlamac reke, sprzataja to miejsce w celu bezpieczenstwa. jednak z racji, iz to olej plamy na chodniku zostana. prosze o wyjasnienie tej sprawy.";Inne
"temat: brak odbioru odpadow zgodnie z harmonogramem
odpady: odpady ze szkla
pojemniki: pojemniki/dzwony do zbiorki selektywnej
opis: od2 tyg nie odbierane sa odpady ze szkla- buska 2-12";Wywoz odpadow
"temat: brak odbioru odpadow zgodnie z harmonogramem
odpady: odpady zielone
pojemniki: worki
opis: brak odbioru workow z odpadami zielonymi.";Wywoz odpadow
"temat: pas drogowy – zielence
dzielnica: krzyki
opis miejsca: od skrzyzowania z ul. topolowa do ul. gazowej. po obu pasach zieleni. jak na zalaczonej mapce.
opis: negatywna wersyfikacja realizacji zgloszenia 68566 - nieczystosc nadal zalegaja - nie jest zauwazalne podjecie zadnej akcji. dla precyzji zgloszenia - zanieczyszczenia nie zalegaja tylko w rowach ale glownie w terenach zadrzewionych - mnostwo odpadow plastikowych, stare opony (duze rozmiary - auta ciezarowe, dostawcze)";Sprzatanie miasta
"temat: brak odbioru odpadow zgodnie z harmonogramem
odpady: odpady zielone
pojemniki: worki
opis: dzien dobry,
nie sa wywozone worki. caly czas stoja przy smietniku. 
prosze o interwencje";Wywoz odpadow
"temat: brak odbioru odpadow zgodnie z harmonogramem
odpady: papier i tektura
pojemniki: pojemniki 60-1100 l
opis: zgodnie z obserwacja i przeslanymi zdjeciami od zarzadu wm hallera 40-48 we wroclawiu informuje, ze papier jak i tworzywa sztuczne w ostatnim czasie nie sa odbierane w ogole. prosze o interwencje.";Wywoz odpadow
"temat: zabranie pojemnika z nieruchomosci
odpady: papier i tektura
pojemniki: pojemnik 1100l
opis: dzien dobry,
 w wiacie smietnikowej pomiedzy klatkami 47 a 49 przy ul. klimasa, kontenery ktore sa podstawione na osiedlu nie mieszcza sie do wiaty. kontenery pozostawione poza wiatami, sa przez wiatr rzucane po osiedlu i stanowia zagrozenie dla mieszkancow. zdjecia w zalaczniku.
prosimy o zabranie kontenerow, ktore sa podwojne (na papier, szklo i tworzywa) oraz o zwiekszenie czestotliwosci odbioru odpadow.";Pojemniki/worki na odpady
"temat: zmiana wielkosci pojemnika
odpady: zmieszane odpady komunalne
pojemniki: pojemnik 240l
opis: prosze zmienic pojemnik na odpady 120 l na 240, 
prosze zmienic  pojemnik na makulature na wiekszy";Pojemniki/worki na odpady
"temat: dzikie wysypiska
dzielnica: srodmiescie
opis miejsca: plac powstancow wielkopolskich obok dworca
opis: na placu powstancow na gorce obok torow kolejowych znajduje sie sterta odpadow! zostalem przekierowany tutaj przez zdium na dole zamieszczam fotografie";Sprzatanie miasta
"temat: tereny zewnetrzne – wnetrza podworzowe
dzielnica: stare miasto
opis miejsca: na podworku jarzebina i brzoza oba drzewa sa uschniete i groza zbiciem szyb oraz zyciu ludzkiemu. pilna prosba o sciecie (wyrwanie ) tych drzew. przed budynkiem choinki (do 3 pietra ) usychaja- czubki prosba o przyciecie.
opis: na podworku jarzebina i brzoza oba drzewa sa uschniete i groza zbiciem szyb oraz zyciu ludzkiemu. pilna prosba o sciecie (wyrwanie ) tych drzew. przed budynkiem choinki (do 3 pietra ) usychaja- czubki prosba o przyciecie.";Sprzatanie miasta
"temat: inne
opis miejsca: obok wiaty smietnikowej , ul. skwierzynska 35- kontener na gabaryty.
opis: bardzo prosze o podstawienie kontenera na odpady wielkogabarytowe na ul. skwierzynskiej 35 przy wiacie smietnikowej w dniu 15 -17 kwietnia 2019 r.
dziekuje";Strefa Zarzadcy
"temat: dzikie wysypiska
dzielnica: psie pole
opis miejsca: obreb poswietne ar 9 nr dzialki 36. 
znajduje sie bezposrednio za nieruchomoscia o numerze 40 przy ul. poswieckiej we wroclawiu, w kierunku ul. kamenskiego.
trzeba bylo podac numer posesji. a ona jest bez numeru. gdyby dzialka byla zabudowana, miala by numer 42.
opis: dzialka niezamieszkala. obreb poswietne ar 9 nr dzialki 36. 
znajduje sie bezposrednio za nieruchomoscia o numerze 40 przy ul. poswieckiej w kierunku ul. kamenskiego.
dzialka nalezy do agencji rolnej skarbu panstwa.
na dzialce znajduje sie dzikie wysypisko. poza tym z powodu zaniedban, porosnieta jest suchymi trawami i badylami, grozacymi pozarem w miesiacach letnich.";Sprzatanie miasta
"temat: brak worka na odpady
odpady: odpady zielone
pojemniki: worek 120l
opis: prosze o dostarczenie workow na odpady zielone 2000szt";Pojemniki/worki na odpady
"temat: pas drogowy – parking
dzielnica: fabryczna
opis miejsca: cmentarz grabiszynski,  zglaszajacy nie podal szczegolow dot. lokalizacji
opis: spalone kubly na smieci";Sprzatanie miasta
"temat: dzikie wysypiska
dzielnica: fabryczna
opis miejsca: lacznik ul. zernickiej z koninska, ok.  150- 300 m od zernickiej (stacja kolejowa), po lewej stronie
opis: kilka miejsc z dzikim wysypiskiem, ( opony, worki, obudowa lodowki itp., masa bitumiczna po naprawie nawierzchni ul. zernickiej )";Sprzatanie miasta
"temat: tereny zewnetrzne – inne
dzielnica: fabryczna
opis miejsca: ul. koninska, ok. 250m od skrzyzowania z ul. brzozy kierunek koninska, po prawej stronie, przy drzewach,
opis: dzikie wysypisko, smieci, tworzywa sztuczne w wyschnietych trawach";Sprzatanie miasta
"temat: inne
opis miejsca: garbary 9-11 wroclaw
opis: witam,
prosimy o pilne uprzatniecie dzikiego wysypiska, ktore powstalo w dawnym miejscu zbiorki odpadow.
w piatek 15.03. kontenery zostaly przestawione w nowe miejsce, niestety mieszkancy nie zastosowali sie , w wyniku czego mamy na terenie nalezacym do uniwersytetu wroclawskiego smietnik.
bardzo prosimy o podjecie dzialan.
pozdrawiam
katarzyna weremczuk
dzial gospodarki nieruchomosciami";Sprzatanie miasta
"temat: przepelnienie pojemnika
odpady: papier i tektura
pojemniki: pojemniki 60-1100 l
opis: prosimy o interwencje w zakresie sposobu odbierania odpadow papierowych z oslony smietnikowej wspolnoty mieszkaniowej thespian przy placu powstancow slaskich 1. otrzymalismy zgloszenie od ochrony obiektu, iz bardzo czesto po odebraniu odpadow, ekipa odbierajaca pozostawia pojemniki nie dosuwajac ich do siebie, dotyczy to szczegolnie pojemnikow na odpady zmieszane. z uwagi na fakt usytuowania oslony smietnikowej w garazu podziemnym oraz jej ograniczony rozmiar, niedosuniecie pojemnikow na poprzednie miejsce powoduje przyblokowanie wejscia do komory, a tym samym uzytkownicy nie moga korzystac ze wszystkich pojemnikow, co skutkuje pozostawianiem luzow oraz nieporzadkiem przed oslona.";Pojemniki/worki na odpady
"temat: tereny zewnetrzne – wnetrza podworzowe
dzielnica: stare miasto
opis miejsca: wnetrze podworzowe garbary 9-11
opis: witam,
prosimy o uprzatniecie terenu przy ulicy garbary 9-11. w miejscy tym zostalo zlikwidowane miejsce na odpady komunalne, kontenery przeniesiono na odrzanska 23, niestety mieszkancy nie zastosowali sie do zmian. w wyniku czego w dniu dzisiejszym mamy dzikie wysypisko w tym miejscu. 
prosimy o pilne podjecie dzialan.
pozdrawiam
katarzyna weremczuk
dzial gospodarki nieruchomosciami";Sprzatanie miasta
"temat: tereny zewnetrzne – wnetrza podworzowe
dzielnica: krzyki
opis miejsca: smietnik na ul. komuny paryskiej 84 we wroclawiu
opis: juz pinad tydzien po raz kolejny smietnik na ul. komuny paryskiej 84 wyglada jak wysypisko smieci.";Sprzatanie miasta
"temat: brak odbioru odpadow zgodnie z harmonogramem
odpady: zmieszane odpady komunalne
pojemniki: pojemniki 60-1100 l
opis: prosze o odbior odpadow zmieszanych , ktore nie sa obierane regularnie.";Wywoz odpadow
"temat: mycie pojemnika
odpady: zmieszane odpady komunalne
pojemniki: pojemnik 80l
opis: prosze o gruntowne wyczyszczenie pojemnikow na wszelkie odpady. pojemniki sa bardzo brudne. prosze o reakcje.";Pojemniki/worki na odpady
"temat: dzikie wysypiska
dzielnica: krzyki
opis miejsca: od skrzyzowania ulicy moscickiego wzdluz rzeczki brochowka do ul. hajduckiej.
opis: zanieczyszczenie odpadami plastikowymi oraz szklanymi na terenach przyleglych do rzeki brochowki z wyraznymi skupiskami odpadow. jak na zalaczonej mapce. poczawszy od ulicy moscickiego do ul. hajduckiej. przy ogrodkach dzialkowych (ul. hajducka) dzikie wysypisko.";Sprzatanie miasta
"temat: tereny zewnetrzne – inne
dzielnica: krzyki
opis miejsca: teren wzdluz sciezki od ul wilczej do kladki siedleckiej - jak na zalaczonej mapce
opis: zanieczyszczenia odpadami plastikowymi i szklanymi oraz dzikie wysypiska.";Sprzatanie miasta
"temat: uszkodzenie pojemnika – koniecznosc wymiany
odpady: zmieszane odpady komunalne
pojemniki: pojemnik120l
opis: prosze o wymiane pojemnika. aktualny jest polamany. stoi na ulicy na zewnatrz posesji.";Pojemniki/worki na odpady
"temat: brak pojemnika na odpady
odpady: zmieszane odpady komunalne
pojemniki: pojemnik120l
opis: prosze o podstawienie pojemnika na smieci, nieselektywne. nie wiem jaka wielkosc pojemnika jest wlasciwa dla oplaty za osobe/miesiecznie 33 pln.";Pojemniki/worki na odpady
"temat: dzikie wysypiska
dzielnica: krzyki
opis miejsca: teren zielony przy drodze gruntowej odchodzacej od ul. karwinskiej zaraz za zjazdem z mostu na torowiskiem - wysypisko widoczne z ul. moscickiego - szczegoly na zalaczonej mapie.
opis: dzikie wysypisko smieci na zboczu drogi gruntowej - odpady zmieszane.";Sprzatanie miasta
"temat: inne
opis miejsca: skrzyzowanie al. roz i spoleczna
opis: witam,
po raz kolejny po odbiorze kontenera po odpadach gabarytowych pozostal balagan. ludzie wrzucaja do kontenera 'wszystko', a ekipa zabiera tylko kontener.
obecnie na dlugosci calego ogrodzenia posesji al. roz 32 od strony spolecznej porozrzucane sa smieci (rozwiane przez wiatr). a na srodku skrzyzowania znajduje sie halda  galezi.
po raz kolejny rowniez prosze o zmiane miejsca ustawiania kontenera, za kazdym razem zostawiacie panstwo balagan, ponadto pomimo ze ul. spoleczna w tym miejscu posiada nawierzchnie gruntowa to nie zmienia to faktu ze jest to skrzyzowanie, a kontener ustawiany jest na jego srodku.
najblizszy kontener mamy na ul. tybetanskiej wiec naprawde blisko, ponadto na jednym czy tez drugim koncu ulicy sa nieuzytki na ktorych spokojnie mozna ten kontener ustawic np. na skrzyzowaniu z indonezyjska, tak aby nie przeszkadzal i bylo latwiej uprzatnac teren po odbiorze kontenera.
pozdrawiam
pawel slomianny";Inne
"temat: tereny zewnetrzne – inne
dzielnica: krzyki
opis miejsca: na calej dlugosci nabrzeza ul. slowackiego do skrzyzowania z ul. na grobli - szczegoly na mapie
opis: nabrzeze zanieczyszczone odpadami plastikowymi i szklanymi wzdluz ulicy wyb slowackiego.";Sprzatanie miasta
"temat: inne
opis: witam,
w jaki sposob mozemy zmienic liczbe osob przypisanych do naszego gospodarstwa domowego,jesli chodzi o wyliczenie kosztow wywozu nieczystosci?
zmienila sie liczba osob zamieszkujacych,w trakcie jest zmiana zameldowania, w zwiazku z tych chcielibysmy zmniejszyc podana liczbe osob by uniknac dodatkowej oplaty. w jaki sposob mozemy dokonac tej zmiany? nie znalazalam takiej informacji na stronie,dodam tez ze wykluczona jest wizyta w panstwa siedzibie,koliduje z naszymi godzinami pracy.";Inne
"temat: podstawienie dodatkowego pojemnika na odpady
odpady: tworzywa sztuczne, metale, opakowania wielomaterialowe
pojemniki: pojemnik 1100l
opis: dzien dobry, bardzo prosze o dostarczenie dodatkowych 4 pojemnikow 1100 litrow na odpady 'tworzywa sztuczne' w ramach obowiazujacej deklaracji. zwiekszona ilosc spowodowana jest skutecznym wydzieleniem frakcji oraz istniejacych osobnych pojemnikow na centrum handlowym. 
pozdrawiam,
adam zimmer
ch wroclavia, ul. sucha 1, 
50-086 wroclaw";Pojemniki/worki na odpady
"temat: inne
opis miejsca: w imieniu wspolnot mieszkaniowych przy al.hallera 18,18a,18b zglaszamy niewywozone odpady komunalne z oslony. od zeszlego tygodnia odpady byly nie wywozone.
opis: w imieniu wspolnot mieszkaniowych przy al.hallera 18,18a,18b zglaszamy niewywozone odpady komunalne z oslony. od zeszlego tygodnia odpady byly nie wywozone.";Wywoz odpadow
"temat: pas drogowy – zielence
dzielnica: krzyki
opis miejsca: od skrzyzowania z ul. opolska do petli autobusowej (51.069967, 17.097560) po obu stronach jezdni.
opis: dotyczy zgloszenia 67572: negatywna weryfikacja realizacji zgloszenia - teren nie zostal uprzatniety - sprawdzilem 12.03 - nie widac najmniejszych oznak sprzatania - jak na zalaczonych zdjeciach.";Sprzatanie miasta
"temat: inne
opis miejsca: dzialka - ob. stare miasto ar. 26 nr dzialki 24/1
opis: w podworzu, przed wejsciem do danego hotelu zaulek przy wskazanym adresie, zlikwidowana zostala oslona smietnikowa oraz zabrane zostaly pojemniki na odpady, w zwiazku z powyzszym mieszkancy skladaja smieci w workach w miejscu dawnej oslony. w zalaczeniu dokumentacja zdjeciowa.";Sprzatanie miasta
"temat: zamien pojemnik na worek
odpady: odpady ze szkla
pojemniki: worek 120l
opis: prosze o wymiane obecnego pojemnika na odpady szklane na odpowiednie worki.
pozdrawiam,
jakub bialek";Pojemniki/worki na odpady
"temat: zamien worek na pojemnik
odpady: odpady zielone
pojemniki: pojemnik 240l
opis: prosze o podstawienie kosza na odpady zielone zamiast workow, ktore byly notorycznie rozkradane.";Pojemniki/worki na odpady
"temat: brak worka na odpady
odpady: odpady zielone
pojemniki: worek 120l
opis: prosze o dostarczenie workow na zielone odpady. worki prosze zostawic na werandzie.dziekuje.";Pojemniki/worki na odpady
"temat: brak worka na odpady
odpady: odpady zielone
pojemniki: worek 120l
opis: zarzad rod 'lepsze jutro' wroclaw - srodmiescie ul. prusa 110 prosi o dostarczenie 2000 szt. workow na bioodpady. w ogrodzie rozpoczynaja sie prace wiosenne zwiazane z usuwaniem zeschnietych po zimie roslin. 
worki do odbioru bedziemy skladac: 
1)  ul. jaracza - brama nr 1
2) ul. jaracza - brama nr 2
3) ul. jaracza - brama nr 3
4) ul. daszynskiego (brama do ogrodu - wjazd miedzy budynkami 74 a 76)
informacje o dostawie workow prosimy zglosic na numer telefonu: 500-586-140 na 15 minut przed przyjazdem, abyscie panstwo nie musieli czekac a osobe odbierajaca worki.
maria kujawinska - prezes rod 'lepsze jutro'";Strefa Zarzadcy
"temat: brak worka na odpady
odpady: odpady zielone
pojemniki: worek 120l
opis: dzien dobry, bardzo prosze o dostarczenie workow na odpady zielone w ilosc 20 szt pod adres ul. agrestowa 133cc/1 
tomasz burzec";Pojemniki/worki na odpady
"temat: uszkodzenie mienia
opis miejsca: ul. jerzmanowska, kierunek ul. zernicka, strona prawa, na wysokosci nr 2, peron przystanku autobusowego 17736
opis: zniszczony kosz przystankowy.";Pojemniki/worki na odpady
"temat: przepelnienie pojemnika
odpady: zmieszane odpady komunalne
pojemniki: worki
opis: w zwiazku z przeniesieniem pojemnikow przy garbary 9 i wiezienna 16 i 18, ktore byly zlokalizowane przy hotelu zaulek,  w tym miejscu zrobiono dzikie wysypisko.
prosimy o posprzatanie";Sprzatanie miasta
"temat: brak pojemnika na odpady
odpady: tworzywa sztuczne, metale, opakowania wielomaterialowe
pojemniki: pojemnik 1100l
opis: wiadomosci do pani a. skonieczki
dzien dobry, w dniu wczorajszym tj. 18.03.2019 ponownie nie zostal schowany kosz na tworzywa do boksu. taka sama sytuacja miala miejsce w piatek 15.03. w piatek schowala go moja zona, zeby nie blokowal czesci chodnika w tak piekny weekend. prosze o namierzenie brygady ktora jest odpowiedzialna za nagminne niechowanie koszy. wg mnie najprawdopodobniej sa to panowie od zmieszanych, poniewaz chyba tylko oni byli u nas w piatek i poniedzialek.
bardzo licze na to, ze tym razem temat zostanie rozwiazany. chyba kazdy czlowiek chce przebywac w schludnym otoczeniu. 
serdecznie pozdrawiam
dg";Inne
"temat: brak odbioru odpadow zgodnie z harmonogramem
odpady: tworzywa sztuczne, metale, opakowania wielomaterialowe
pojemniki: pojemniki 60-1100 l
opis: brak oprozniania kontenerow na plastik/tworzywa sztuczne.przepelniony kontener";Wywoz odpadow
